GEOID,County,PM2.5,Ozone,drinkw,pest,toxr,dieselpm,Traffic,Lead,cleanup,groundw,hazard,impwater,solidw,pollutionb,Asthma,lowbirth,cardiod,Education,lingisol,Poverty,Unemployment,houseburd,tpop,ageu10pop,age1064pop,age65pop,phisp,pwhite,pblack,pnative,pasian,urbid
6023001101,Humboldt,6.451417303,0.027,144.17,204.55,10.02641007,0.051,637.9376579,45.75,7,51.5,0.05,6,2.9,34.06,66.03,4.23,21.66,9,1.8,59.1,6.5,High,6841,6.86,80.59,12.56,14.52,69.13,1.42,0.72,10.26,2
6055200503,Napa,10.33604293,0.04,394.28,0.03,582.6540019,0.097,600.4403465,70.4,3.1,45,0.1,3,2,42.53,43.69,5.13,11.04,13.2,12.7,38.1,2.9,Middle,1706,9.09,80.6,10.32,43.61,51.99,0.53,0.88,1.82,1
6085503213,Santa Clara,8.522700308,0.041,291.53,0,144.0056661,0.118,1502.785017,48.84,7,18.75,0.31,3,1.2,38.49,46.33,3.97,9.95,30.1,32.8,32.2,5.7,High,4925,9.95,79.37,10.68,28,5.99,0.55,0.2,60.79,1
6037128702,Los Angeles,11.66487781,0.059,726.64,0,1069.168335,0.297,3425.339054,41.09,0,1,0.285,4,0,48.68,24.51,5.53,12.08,6.5,1.8,19.3,7.1,High,5810,7.04,75.54,17.42,21.6,56.63,9.47,0,7.93,1
6065046800,Riverside,11.44311376,0.07,237.48,0.17,691.2766723,0.113,849.0514095,38.53,0,0,0.055,0,0,32.23,57.56,5.83,18.69,23.9,2.1,40.1,6.3,Middle,6788,10.78,81.78,7.44,50.74,20.18,22.33,0.24,5.58,0
6083002703,Santa Barbara,7.446502982,0.031,291.22,287.68,0.980144,0.126,393.0138899,72.22,0,16,0.15,8,0.2,33.09,49.65,7.39,15.92,30.2,6.1,37.8,5.7,Middle,4416,14.4,72.15,13.45,65.51,29.1,1.09,0,0.45,0
6037212702,Los Angeles,12.03992694,0.047,787.94,0,1763.39266,0.077,1215.321087,52.08,3.15,10.3,0.455,0,0,47.43,29.47,5.19,7.35,8.1,16.1,27.2,5.5,High,3632,8.67,71.17,20.15,15.61,22.8,8.51,0.14,48.29,1
6037910606,Los Angeles,8.595270016,0.062,289.8,0,3795.963603,0.017,509.1924592,46.96,0,0,0.045,0,0,25.24,98.34,7.56,18.66,35.9,11.3,54.3,6.2,High,3121,16.24,75.42,8.33,72.93,10.54,8.72,0,6.21,0
6037183401,Los Angeles,11.7845552,0.053,488.79,0,1377.749003,0.07,216.4341254,79.2,0,0,0.125,0,0.5,35.33,39.16,7.17,10.18,24.5,13.5,44.9,6.1,Middle,2531,8.06,77.76,14.18,56.66,23.03,0.24,0,17.5,1
6095252608,Solano,8.425006727,0.041,288,0,474.5193278,0.058,752.1882734,52.58,0,0,0.63,4,0,27.42,136.39,7.47,18.1,23.4,5.4,40.8,5.7,High,4160,20.63,71.44,7.93,41.71,18.25,25.53,1.13,10.7,1
6037216700,Los Angeles,11.70222472,0.047,787.94,0,1826.948039,0.217,1124.323275,65.55,0,13,0.575,7,1.7,56.75,33.97,3.82,9.7,8,3.4,27.2,4.8,High,3835,8.74,76.92,14.34,22.32,33.72,28.74,0,8.71,1
6037405600,Los Angeles,12.00446076,0.058,743.47,0,1575.763672,0.29,1960.831263,62.76,1,0,0.445,3,0.75,54.89,39.22,4.07,10.54,15,14.8,14.2,2.4,Middle,5553,13.43,69.62,16.95,62.7,13.96,2.38,0,20.58,0
6071002037,San Bernardino,12.62313917,0.067,677.01,0,1694.712036,0.185,1524.61234,9.3,0,0,0.05,0,2.6,44.51,29.72,6.19,13.89,15.1,5.8,19,4.4,Middle,7949,11.74,77.91,10.35,51.54,11.78,19.06,1.66,12.49,0
6073005900,San Diego,10.20922065,0.043,312.86,0,323.0039062,0.658,882.1595549,32.62,9.65,46,2.23,5,0,46.61,59.15,6.57,8.87,3.8,3.5,21.7,7.1,Low,3344,1.29,80.95,17.76,23.33,66.39,3.23,0.54,3.98,1
6087110700,Santa Cruz,6.167690972,0.038,339.87,492.91,3.914760067,0.075,732.934451,74.94,10.5,7.5,0.25,6,3.25,42.87,34.37,5.03,7.74,40.4,13.4,41.3,2.7,High,3159,15.89,68.22,15.89,77.62,17.63,0,0,4.08,0
6107002006,Tulare,14.30528559,0.062,656.31,74.8,3327.572244,0.15,1065.361879,27.31,4.7,16.5,0.175,2,5,61.75,46.02,2.54,13.69,7,9.2,14.1,3.9,Low,4364,12.03,70.35,17.62,30.91,63.41,0.25,0,4.58,1
6085503212,Santa Clara,8.621614118,0.041,291.53,0,141.2333374,0.276,2984.868748,39.39,7,0,0.145,3,1,35.32,46.54,8.03,12.24,27.3,22.3,28.6,2.4,Middle,4379,8.43,74.56,17.01,26.42,4.38,5.75,0.02,61.11,1
6075031400,San Francisco,8.611531719,0.033,258.79,0,238.3123373,0.857,1596.704582,68.34,0.9,5,0.165,0,0.5,34.64,51.28,6.18,10.22,24.2,18.2,29.6,3.9,High,7096,10.91,74.9,14.19,17.95,11.16,11.1,0.37,56.93,1
6037620002,Los Angeles,11.88115235,0.043,228.21,0.01,4634.283447,0.377,1442.863859,36.47,48.1,17.35,8.84,5,2.25,58.45,22.71,6.76,9.11,3.4,5.3,15.2,5.9,Middle,3493,12.37,77.35,10.28,14.51,62.04,0.03,0,17.75,0
6037267501,Los Angeles,11.67808355,0.048,440.64,0,1567.524658,0.523,1077.720244,53.65,12.9,18.5,0.43,0,9.25,57.37,23.45,4.22,10.5,12.1,10.3,35.2,2.4,Middle,5993,11.61,81.26,7.12,28.48,47.69,2.59,0,15.58,1
6071000818,San Bernardino,13.95060068,0.064,716.64,0,607.7480164,0.073,586.6838497,36.94,2,0,0.42,0,0,40.1,61.55,6.11,18.55,6.5,2.7,19.9,2.9,Middle,5228,8.93,73.36,17.71,36.36,45.41,6.64,0.19,7.71,0
6037106642,Los Angeles,11.09275671,0.067,726.64,0,177.0309346,0.083,2125.360558,49.96,7,0,0.185,1,0.3,44.12,52.54,6.67,13.58,5,8.1,11.6,4.9,Low,2961,11.38,66.8,21.82,23.4,53.16,5.74,0,11.42,1
6085504802,Santa Clara,8.430645936,0.038,389.03,0,238.2860006,0.41,3022.731807,69.63,50.35,24.05,1.895,2,0,50.43,36.58,5.45,9.68,15.9,8.9,13.4,4.3,Middle,5516,11,73.37,15.63,27.39,19.78,2.28,0,48.89,1
6059052517,Orange,11.21511393,0.05,411.38,1007.64,1414.739319,0.342,2303.689988,19.14,1.2,3,0.81,9,5.2,60.93,30,5.63,10.2,2.1,13,11.9,4.5,Low,10849,13.5,77.37,9.13,6.96,36.79,0.6,0,49.99,1
6059088904,Orange,11.77571113,0.045,452.36,0,3839.206624,0.134,1005.508515,51.06,1.75,6,0.09,0,0,38.97,28.41,4.76,9.67,23.3,24.7,31.8,7.7,High,5684,9.17,73.77,17.07,6.93,13.14,0,0,79.19,0
6037214502,Los Angeles,11.85554635,0.048,787.94,0,1668.932068,0.261,1026.672872,61.38,0.5,10.5,0.905,0,0,50.35,31.63,3.26,12.33,0.5,8.1,27.8,7.3,High,5285,11.3,83.2,5.51,7.47,47.64,12.03,0,28.36,1
6081604102,San Mateo,8.605586595,0.034,256.44,0,187.4473368,0.287,2097.966906,26.86,1.4,19,0.52,9,1.5,40.65,60.96,7.26,12.79,2.3,7.5,17.7,1.3,Middle,3020,7.42,77.45,15.13,12.19,31.23,3.18,0,46.86,0
6071010802,San Bernardino,10.17084309,0.07,776.35,0,336.7526728,0.026,965.5128716,51.73,1.4,0,0.1,5,8.5,44.96,41.79,6.62,13.21,8,1.2,25,3.9,Middle,3820,5.65,76.68,17.67,21.7,74.63,3.66,0,0,0
6037670001,Los Angeles,11.88687679,0.04,411.04,0,10505.61312,0.145,845.6248404,64.32,4,29.5,1.02,0,2.2,51.04,41.85,4.88,10.66,11.5,5.8,22.7,3.8,Middle,3406,8.6,70.43,20.96,34.38,37.58,8.07,0,15,0
6065043316,Riverside,9.142176522,0.064,237.48,171.1,460.2978287,0.05,425.3231627,14.28,1,0,0.72,0,0,32.39,50.53,5.99,15.25,11.7,3.7,38.1,12.4,High,3872,10.46,44.01,45.53,19.83,57.18,9.25,0,4.16,0
6037211701,Los Angeles,12.02897507,0.047,787.94,0,1689.481283,0.148,1228.334104,55.09,1,2.5,0.26,0,0,45.09,38.95,4.43,11.74,5.4,17.3,15.1,7,Middle,2596,8.47,73.92,17.6,7.74,35.29,5.7,0,45.03,1
6075061100,San Francisco,8.726242016,0.029,258.79,0,419.784668,0.768,443.1552291,70.19,1,8.9,3.535,10,0,40.12,18.72,4.31,4.03,59,74.2,68.1,7.3,High,4477,7.91,62.81,29.28,0.18,2.97,0.22,0.98,94.55,1
6007003200,Butte,7.872253087,0.054,529.93,36.43,0.4652281,0.007,123.8712733,58.19,21.75,12.5,0.025,0,0.25,34.09,47.64,3.58,19.02,30.9,8.9,58.3,12.6,Middle,4210,15.39,64.3,20.31,35.56,51.02,1.78,4.37,1.16,0
6073013302,San Diego,10.61851976,0.043,336.45,0,1156.786845,0.277,1370.9144,54.37,0,2.75,0.03,2,0,35.45,64.13,4.89,12.42,21.1,5.7,30,10.1,Middle,4773,9.32,73.04,17.64,75.13,19.78,1.72,0.23,2.68,0
6101051100,Sutter,8.290783439,0.049,615.99,1859.43,51.3722674,0.042,370.5684811,49.03,4,15.3,0,15,2,44.3,27.29,7.41,12.09,14.7,5.3,28.1,5.9,Low,2488,10.69,72.19,17.12,16.08,76.33,0.84,0.44,4.46,0
6067007018,Sacramento,8.738424454,0.048,265.26,0,122.4863307,0.238,1843.752137,19.91,2,3,0.61,0,0,32.61,65.81,5.25,18.16,10,13.6,27.4,6.7,Middle,6096,16.22,76,7.78,15.03,27.33,12.81,0.26,41.09,1
6085504410,Santa Clara,8.47698569,0.04,329.38,0,206.1763356,0.558,1853.122192,38.92,50.25,66.75,0.72,0,0,44.71,24.24,5.03,8.7,22,21.1,23.1,8.3,Middle,4724,8.32,75.76,15.92,18.54,12.15,3.45,0,61.18,1
6073003201,San Diego,10.36266609,0.043,334.67,0,473.3639323,0.068,351.9770924,70.87,0.5,12.6,0.01,2,2.2,32.83,48.1,7.06,11.45,17.1,6.1,30.2,14.8,High,5157,22.45,68.33,9.21,40.53,18.67,13.9,0,23.68,1
6037576503,Los Angeles,11.62534541,0.04,339.04,0,9697.096517,0.117,702.2094117,70.92,0,0,0.31,5,0,38.16,55.94,5.03,11.19,17.5,8.5,33.7,4.6,High,4469,7.7,84.56,7.74,39.81,32.76,16.4,1.12,5.33,1
6001425102,Alameda,9.455344585,0.029,110.41,0,606.9483439,1.44,2115.146554,9.32,113.2,199.15,2.91,10,1.5,52.82,119.2,3.28,11.18,3.1,9,13,0.5,Middle,3906,6.99,86.43,6.58,8.99,34.02,8.32,0.2,41.78,0
6059099222,Orange,11.59651664,0.045,360.33,0.23,4065.946614,0.103,976.8401071,48.71,0,3.5,0.035,0,0,35.78,34.61,5.37,12.1,23.1,15.6,40.7,5.5,High,5346,14.91,66.69,18.41,16.65,17.71,0.41,0.21,62.5,0
6001438204,Alameda,8.730509025,0.036,186.66,0,533.5726624,0.145,743.4458026,44.09,11.2,20.6,0.215,0,0,31.14,104.45,7.22,20.87,15.2,7.1,21,4.7,Middle,5838,7.69,73.06,19.25,32.8,12.92,6.18,0.65,40.89,1
6059075405,Orange,11.93055679,0.049,409.36,0.03,3946.983398,0.19,976.3667509,45.13,16.8,0,0.375,0,0,46.37,39.04,4.1,10.79,16.2,8.4,38.7,4.2,Middle,3448,12.15,71.4,16.44,57.02,34.11,0.93,0,5.83,1
6085504507,Santa Clara,8.372689994,0.04,257.75,0,238.1773326,0.321,2461.071085,51.09,23.7,37,0.795,3,1,47.5,29.3,5.23,11.57,11.1,14.3,15.7,5.4,Middle,6459,15.36,72.1,12.54,22.22,10.2,1.47,1.38,61.34,0
6095253205,Solano,7.776611638,0.044,267.16,0.14,339.9630076,0.17,1087.054547,43.23,1.75,5,0.42,4,2,39.03,88.32,4.32,15.81,10.5,4.6,27.4,8.8,Low,2971,11.54,79.1,9.36,30.63,52.1,3.77,0,7.43,0
6037214000,Los Angeles,11.83730224,0.048,787.94,0,1593.956014,0.131,1407.649588,71.76,1,21.6,0.6,0,0,52.17,31.63,4.43,12.33,5.8,5.4,12.8,7.9,Middle,4277,18.45,65.79,15.76,7.32,85.95,0.35,0,3.09,1
6099000908,Stanislaus,11.15167111,0.053,891.92,0,414.8819885,0.072,822.9551778,33.66,0,10,0,0,0,34.22,65.06,5.49,16.19,16.1,5.8,33.8,7.3,Middle,5468,12.87,71.93,15.2,39.05,48.04,2.83,0.69,4.93,1
6085503111,Santa Clara,8.921240743,0.041,291.53,0,155.4876709,0.38,4652.054001,44.52,0.7,2,0.075,3,0,32.79,71.58,5.04,15.02,32.2,15.9,28.7,5.1,Middle,5132,10.46,77.84,11.69,43.88,3.45,0.33,0,52.33,1
6073016702,San Diego,9.484370008,0.053,550.55,0,135.5613225,0.092,841.7098747,50.33,4,9.8,0.6,10,2.5,48.26,37.6,4.31,10.82,11.6,0.9,35.7,9.8,Middle,8517,12.81,67.48,19.71,21.36,69.36,2.29,1.02,1.97,0
6037408003,Los Angeles,12.14687818,0.055,756.45,2.23,1971.280985,0.081,311.2894895,39.28,3,0.2,0.135,2,2.5,46.58,37.22,3.99,9.87,14.3,14.3,18.1,6.5,High,4577,11.71,71.75,16.54,61.02,4.98,6.23,0,27.59,0
6037135113,Los Angeles,11.3408212,0.059,726.64,16.51,529.3416697,0.204,785.1900004,28.02,0,2.5,0.045,4,0,43.23,38.86,5.6,15.38,5.9,6.4,15.2,4.3,Middle,3485,13.63,73.66,12.71,18.71,47.72,4.65,0.34,22.01,1
6077005003,San Joaquin,10.61726431,0.049,896.41,5947.95,830.6063436,0.099,504.0067739,17.28,0,30.85,0.225,10,0,49.92,37.18,6.57,12,9.1,1.6,20.4,5.5,Low,5947,13.35,71.13,15.52,27.09,64.97,0.2,0.08,4.02,0
6067005508,Sacramento,8.981565273,0.047,556.58,0,182.6713308,0.302,845.4982103,39.39,4,0,0.31,7,0,39.23,91.11,3.68,11.75,10.2,1.4,56.6,6.6,Middle,3338,8.9,77.35,13.75,25.34,43.35,14.14,0.96,10.25,1
6073002904,San Diego,9.8639930240000009,0.045,312.86,0,199.2072347,0.327,1214.886257,40.52,0,45,0.6,2,0,40.82,41.01,5.08,8.31,2.1,4.8,75.2,9.6,High,10078,3.8,93.31,2.89,16.35,60.69,8.73,0,12.55,1
6037195201,Los Angeles,12.00420537,0.05,787.94,0,1406.796672,0.083,864.4698399,60.19,9,0,0.38,6,1,51.69,32.14,3.75,13.97,5.3,14,24.2,3.7,Middle,3128,8.22,79.35,12.44,20.72,65.73,0.67,0,10.87,1
6005000500,Amador,8.563041213,0.052,668.72,0.42,34.00873313,0.007,333.3559239,37.06,36.4,10,0.35,4,5,42.84,106.1,4.52,18.67,4.7,0,23.1,4.4,Middle,3152,8.72,64.69,26.59,14.18,77.54,0.16,0,4.61,2
6073014101,San Diego,10.22105051,0.044,406.53,0,272.7833608,0.041,388.6993128,76.42,0.1,11,0,12,0,33.36,67.45,9.34,11.66,20.1,5,24.3,5.8,Middle,3370,15.25,70.27,14.48,46.11,38.69,4.45,0,6.05,0
6059011101,Orange,12.05859662,0.047,685.45,0,3625.85673,0.3,3075.788224,83.22,0,2.5,0.205,0,0,50.2,31.4,4.97,7.28,17.3,13.8,27.7,3,Middle,4191,16.63,72.89,10.47,56.55,28.42,1.26,1.53,10.81,0
6065043239,Riverside,7.759060985,0.059,354.13,5.65,6.1484,0.026,208.7117557,16.45,12,3,0,18,7,35.76,32.21,7.14,16.12,11.8,2.7,22.7,12.2,Middle,7763,15.1,68.88,16.02,30.03,61.2,2.36,0.22,1.54,0
6037900507,Los Angeles,6.653511485,0.062,476.12,0,8791.226847,0.018,491.386143,39.16,0,0,0.05,0,0,26.42,154.47,8.33,23.65,25.9,9.1,50.2,5.4,Middle,7333,14.62,76.57,8.81,45.74,29.16,16.56,0,7.24,0
6111004901,Ventura,9.020693149,0.042,663.99,8839.96,245.0633341,0.099,1305.877621,26.14,0,4.25,0.71,0,0,40.54,62.54,5.3,15.21,14.3,4.4,16.2,4,Middle,7229,12.21,83.15,4.63,57.96,15.6,5.33,0,17.05,1
6037431900,Los Angeles,11.73708443,0.058,708.83,0.07,1625.863993,0.039,559.0756804,71.71,3.1,6.8,0.245,0,0,44.19,24.77,5.63,8.81,11.2,18.4,33.5,3.7,High,4400,11.5,73.02,15.48,19.36,18.07,2.68,0,58.27,0
6059088203,Orange,11.93276492,0.046,481.19,0,3953.31665,0.121,742.9871115,74.57,0,0,0.145,0,0,37.87,34.7,5.26,11.78,22,14.4,41.3,4.6,Middle,5530,13.91,73,13.09,31.23,17.78,0,3.47,45.46,0
6073013102,San Diego,10.30172968,0.042,338.5,0,1043.927612,0.063,633.0905296,60.56,0,10.75,0.245,2,0,32.33,64.13,4,12.42,30.1,17.8,37.1,12.8,High,6385,12.2,75.85,11.95,76.59,10.81,3.56,0,8.85,0
6037400604,Los Angeles,11.58116255,0.064,489.32,0.01,1005.786011,0.1,295.4802513,36.39,0,10,0.15,0,0,35.56,71.86,3.78,17.01,10.6,9.8,28.2,5.6,High,3501,15.14,73.21,11.65,43.47,27.05,4,0.29,23.28,0
6037408505,Los Angeles,11.95710458,0.053,822.9,0,2321.203023,0.237,2102.943586,36.76,3.7,1.35,0.035,0,0.5,47.29,46.16,4.64,12.41,12.4,16.1,19.7,4.7,Low,2653,10.4,68.6,21,46.44,17.49,0.72,0.83,34.53,0
6073020707,San Diego,8.261843988,0.048,342.91,37.72,16.60599993,0.098,710.6133162,45.23,0.4,15,0.4,2,0,35.38,43.15,6.07,12.21,19,10.8,51.6,3.3,High,5122,17.24,76.86,5.9,50.57,36.86,1.39,0.25,3.51,0
6007002200,Butte,7.791847905,0.052,304,13.02,1.786992367,0.016,639.319051,38.86,10,0.6,0.345,2,12.25,36.21,46.92,6.06,16.69,8.4,0,38,9.1,Middle,5138,9.85,64.81,25.34,8.82,85.38,0.06,0.49,2.43,0
6067009103,Sacramento,8.931872497,0.048,469.9,0,111.183965,0.218,1440.181037,40.59,0.5,0.6,0.145,5,1,37.38,69.95,4.51,20.56,9.5,5.5,24,5.9,Middle,3210,8.32,77.07,14.61,22.9,50.16,11.87,0.9,12.12,0
6037462001,Los Angeles,11.37715041,0.058,634.13,0,995.277354,0.101,563.4015028,79.05,0,3,0.1,0,0.2,38.51,27.49,5.19,7.46,45.5,19.7,58.3,4,High,4460,16.3,76.46,7.24,74.13,9.1,8.68,0,7.08,1
6069000200,San Benito,5.195788934,0.039,624.93,276.03,10.26937673,0.098,1023.391885,54.8,0.9,35,9.3,19,3,51.61,35.97,5.04,10.54,15.6,7.3,20.5,2.6,Middle,6263,11.9,68.93,19.18,45.39,46.29,0,0,6.63,0
6037550902,Los Angeles,12.15631505,0.047,485.62,0,4054.599935,0.082,1210.641874,69.53,0,5.1,0.21,0,0,43.1,33,4.4,13.44,14.4,10.6,31.9,4.7,Middle,5803,10.72,81.35,7.93,77.75,12.98,0.81,0,7.24,0
6065040302,Riverside,13.1043838,0.066,788.17,0.01,1047.866313,0.057,544.7398656,20.93,3,0,0.035,0,0,37.09,57.33,4.57,17.17,17.2,6.8,26.4,8,Middle,7414,8.94,78.93,12.13,53.47,32.14,2,0,10.4,0
6005000401,Amador,8.168087885,0.052,561.32,0.22,64.7313334,0.013,549.8420558,38.19,109.7,40.3,0.45,0,7.9,44.48,60.95,4.3,11.7,8,0,28.3,9.2,Middle,4675,7.66,53.43,38.91,6.76,87.81,0.13,0.09,0.77,2
6085503304,Santa Clara,8.675988777,0.041,390.93,0,140.0656636,0.41,3037.000936,48.92,7.25,2,0.325,3,0,39.73,35.96,5.32,8.87,29,27.5,30,3.4,High,7213,10.88,74.86,14.25,36.13,8.25,2.73,0.75,51.46,1
6037301300,Los Angeles,11.73519514,0.058,685.63,0,1175.729655,0.04,288.1463138,68.47,3.6,0,0.05,6,1,41.38,27.67,6.84,14.74,2.3,7.4,10.3,10.4,Middle,1894,13.94,60.82,25.24,7.81,84.27,0,0,7.6,1
6037554103,Los Angeles,11.91361716,0.045,453.01,0,5730.613281,0.109,860.7976346,62.71,0,0,0.08,3,0,37.91,61.64,6.25,17.57,20.8,2.3,21.3,3.3,Middle,1396,11.82,78.22,9.96,67.69,11.96,11.82,0,7.31,0
6013365003,Contra Costa,8.986133336,0.032,110.41,0,916.4696655,0.203,1370.696792,12.7,0,9,0.71,9,0,34.38,98.88,6.57,16.88,6.1,7.7,20.7,1.7,Middle,5164,6.76,79.57,13.67,20.08,21.9,24.98,0.83,22.23,0
6071010009,San Bernardino,8.777423283,0.064,319.9,0,115.0731011,0.178,1760.764665,21.43,14,0,0.45,0,0,37.02,79.11,2.68,29.58,21.4,2.5,38.7,9.2,Low,4025,19.08,68.92,12,55.7,34.71,6.24,0,0.97,1
6071007903,San Bernardino,10.95248851,0.073,747.84,2.05,311.7960052,0.096,407.0781261,19.33,9,0,0.3,0,0,39.88,54.02,7.19,17.3,6.1,3.5,7.9,5.2,Middle,4512,15.07,73.14,11.79,31.29,47.63,8.09,0.78,9.42,0
6073020403,San Diego,8.331440256,0.047,478.93,10.65,17.20596663,0.309,2153.723622,48.4,10,17.55,0.41,2,0.2,49.35,41.15,4.95,11.78,14.8,6.6,23,2.8,Middle,3705,14.74,72.01,13.25,30.53,50.04,3.35,1.05,12.42,0
6013302009,Contra Costa,8.750165907,0.044,241.06,1.41,189.4266611,0.1,1148.654774,32.43,4.95,0,0.4,0,0,30.78,93.95,6.25,16,16.2,8.7,25.3,5.6,Middle,7279,10.95,78.06,10.99,29.84,21.77,20.7,0,22.97,0
6037183510,Los Angeles,11.77745707,0.053,488.79,0,1392.463664,0.086,229.5351189,83.63,2.75,0,0.01,0,1,37.73,47.69,5.35,12.3,25.5,3.7,24.4,7.3,Middle,2577,8.5,77.96,13.54,69.85,21.3,0,0,8.3,1
6065042406,Riverside,11.68808858,0.07,237.48,0,792.0736491,0.043,891.6730089,25.09,11.25,0,0.3,0,0,34.23,56.33,5.05,17.91,21.4,7.3,40.5,7.3,Low,4675,12.81,78.05,9.13,61.03,16.64,12.26,0.15,7.76,0
6037551502,Los Angeles,11.97387911,0.045,308.69,0,6076.47343,0.13,985.0808847,64.58,0,0.3,0.615,7,0.3,45,40.23,3.68,16.35,17.7,7.7,18.3,5.7,Middle,4898,11.19,76.75,12.07,69.17,14.45,5.92,0,8.94,0
6067005202,Sacramento,9.035668405,0.047,476.52,0,227.3636729,0.463,3008.838818,34.37,0,3,0.07,5,1,41.45,79.76,3.05,15.1,3.9,1.7,26.8,11.2,Middle,3831,8.67,72.64,18.69,31.82,53.35,2.38,0,7.28,1
6073012302,San Diego,10.1119524,0.041,338.5,0,822.5864259,0.273,539.1105939,58.74,0,1,0.68,0,0,33.18,58.58,3.85,12.25,22.9,14.5,64.1,8.6,High,1708,19.09,59.6,21.31,69.2,22.54,2.52,0,5.44,0
6073012800,San Diego,10.01501658,0.042,338.5,0,880.7503866,0.107,645.7685763,62.67,0,0,0.435,2,0,31.92,58.58,4.97,12.25,28.2,17.3,37.2,8.8,Middle,4406,9.92,74.19,15.89,71.49,21.81,0.75,0,4.33,0
6083002205,Santa Barbara,7.760086796,0.034,246.37,0,25.16103963,0.197,770.8791665,67.78,0,1,0.495,9,0,28.98,82.18,4.75,12.69,50.5,23,55.5,10.1,Middle,5606,23.99,66.02,9.99,78.72,15.07,0,0,4.78,1
6037482201,Los Angeles,12.02766948,0.053,748.7,0,1932.225017,0.068,575.9043352,49.59,0,3,0.135,0,2.2,41.24,24.19,4.93,6.52,20.1,37.5,58.1,4.4,High,4076,8.83,71.32,19.85,26.01,2.82,0.02,0,70.14,0
6065040815,Riverside,12.58120954,0.061,669.9,0,1106.627319,0.603,3070.50545,4,0,7.5,0.275,0,0,47.91,33.1,4.21,13.94,16.3,8.3,10.7,5.2,Middle,3960,11.89,80.1,8.01,35.68,23.48,13.18,0,24.57,1
6059062647,Orange,9.597285973,0.053,303.5,0,457.2406616,0.41,2884.413019,28.91,4.5,15.5,0.295,7,1,49.41,23.27,4.52,8.25,11.1,9.1,34.8,5.4,High,4553,6.92,48.85,44.23,21.83,56.84,3.73,0.29,17.31,0
6057000502,Nevada,5.562013033,0.059,364.59,0.18,0.538231133,0.055,488.1561935,52.44,75,17.8,0.1,1,5.2,38.62,62.87,4.3,12.18,8.2,3.7,37.9,10.6,Middle,4959,10.28,66.26,23.45,15.47,73.83,0,0.54,4.98,2
6075012302,San Francisco,8.660772738,0.029,258.79,0,387.9523316,0.817,638.3908476,56.24,16.75,3,2.825,10,0,42.04,49.09,5.26,5.98,7.9,13.1,29.9,6.9,Middle,2713,1.81,90.71,7.48,22.67,40.07,5.05,0,29.38,1
6103000300,Tehama,4.737056919,0.047,536.24,10.19,0.227622667,0.001,25.57808372,36.9,6,12.2,0.1,5,9.25,34.72,59.28,5.6,18.32,21.9,3.5,42.5,4.1,Middle,4433,9.5,67.72,22.78,22.08,71.71,0.68,0.63,0.97,2
6071000115,San Bernardino,12.52782431,0.055,977.53,154.2,1055.374329,0.282,1265.9504,15.33,8,9.5,1.5,6,6.1,68.6,24.89,4.91,11.35,5.5,9.2,17.5,0.6,Low,8187,16.62,75.66,7.72,35.91,24.94,1.2,0.29,33.93,0
6073003209,San Diego,10.36704901,0.043,312.86,0,461.7256673,0.178,1026.525443,27.83,0,7.2,0,2,3.5,33.68,53.95,5.1,13.43,14.9,14.6,26.8,8.7,Middle,5469,10.75,79.17,10.07,34.3,5.39,12.87,0,42.06,1
6037297500,Los Angeles,11.55914703,0.038,391.08,0,3368.783244,0.047,381.1972829,62.96,28.3,120.3,0.1,7,0,43.53,90.77,5.31,13.01,4.6,9.5,7.3,3,Middle,4707,4.97,73.34,21.69,32.12,56.04,3.08,0,4.82,1
6059001708,Orange,11.84989057,0.049,821.78,0,3349.396607,0.118,965.887178,21.26,9,0,0.385,6,0.95,48.72,34.48,4.69,10.17,8.5,13,17,6.7,Middle,3619,6.13,70.05,23.82,21.39,38.88,0,0.22,39.51,0
6111004711,Ventura,8.859485921,0.041,131.56,238.71,1139.409993,0.147,804.0062751,46.73,0.7,7.8,0.18,4,0,37.76,47.15,3.44,15.19,27.4,19.4,39.9,9.4,Low,3552,14.08,70.78,15.15,58.47,4.84,0.56,0,35.02,1
6037408004,Los Angeles,12.13677863,0.055,756.45,2.83,2053.886007,0.039,585.1799422,34.79,12,0.5,0.6,2,5.2,53.61,41.98,3.41,11.15,12.2,7.6,19,5.8,Middle,2493,13.6,74.77,11.63,44.52,6.62,10.71,0,36.5,0
6071004503,San Bernardino,11.19666293,0.072,578.65,0,469.5656637,0.2,1373.176989,15.85,12,7.7,0.06,0,1,45.1,75.31,4.51,21.43,4.5,1,18.2,3.9,Low,3718,13.34,75.9,10.76,45.43,42.15,5.11,0,6.27,1
6065042618,Riverside,10.74398063,0.067,237.48,0.36,221.4593302,0.038,773.0583838,37.2,0,0,0.15,0,0,28.56,57.29,4.61,21.15,43,9.8,58,8.5,High,8788,16.56,77.41,6.03,85.69,6.93,6.7,0.05,0.61,0
6113011101,Yolo,8.976767313,0.049,303.12,308.64,1439.33667,0.079,381.1568113,73.88,13,9,0.12,0,2,45.88,51.44,1.93,12.98,23.2,6.8,35.8,7.4,Low,3237,13.19,68.8,18.01,56.13,33.21,0.19,0,2.26,0
6085501200,Santa Clara,9.023290172,0.04,291.53,0,183.2463379,0.201,366.3888701,79.6,2.35,44,0.245,3,3,40.89,60.35,5.33,11.82,19.2,8.8,26,2.1,Middle,4111,9.19,78.4,12.41,55.27,28.24,2.65,0.61,9.49,1
